"country","help1","help2","help3","help4","help5","help6","help7","voice1","voice2","voice3","voice4","voice5","Y","help"
"NZ",4,4,5,6,5,6,6,5,6,7,6,6,5.14285714285714,-0.680143796249877
"NZ",5,4,6,7,6,6,5,6,6,5,5,6,5.57142857142857,-0.174218095161291
"NZ",7,5,6,7,6,5,6,6,6,6,7,6,6,0.293319129344686
"NZ",5,4,6,5,4,6,4,5,5,4,6,6,4.85714285714286,-1.03856028750575
"NZ",5,6,7,6,7,6,5,6,5,6,7,6,6,0.32187194627644
"NZ",5,6,5,3,5,6,3,5,3,3,5,7,4.71428571428571,-1.19672571671805
"NZ",5,5,7,6,6,6,5,5,6,5,6,6,5.71428571428571,-0.0109576104837453
"NZ",5,5,6,5,6,5,4,4,6,5,5,6,5.14285714285714,-0.684246226351998
"NZ",6,5,5,7,5,5,6,5,5,5,7,6,5.57142857142857,-0.20152228720611
"NZ",6,6,6,6,6,6,6,6,6,6,6,6,6,0.296000167855022
"NZ",4,6,6,7,7,6,5,7,5,6,4,6,5.85714285714286,0.1692154258257
"NZ",4,5,6,6,5,6,5,6,6,5,4,4,5.28571428571429,-0.518070521653853
"NZ",6,6,6,6,6,6,6,6,5,5,5,5,6,0.307566968837275
"NZ",5,3,2,6,4,4,4,3,2,2,2,3,4,-2.01515990720343
"NZ",5,3,3,4,5,3,3,4,3,5,4,5,3.71428571428571,-2.35759499304153
"NZ",6,6,6,5,5,6,4,1,1,4,4,1,5.42857142857143,-0.372620909224866
"NZ",5,4,5,5,4,4,4,4,3,2,4,3,4.42857142857143,-1.54636450058169
"NZ",3,6,5,4,3,4,4,4,3,5,4,4,4.14285714285714,-1.88408112556121
"NZ",6,6,6,5,6,5,6,6,6,6,5,5,5.71428571428571,-0.043034750881558
"NZ",4,7,4,4,4,7,7,7,7,7,7,4,5.28571428571429,-0.541712963834687
"NZ",5,5,6,5,5,5,4,4,5,6,5,4,5,-0.857473039555957
"NZ",1,3,1,1,2,1,1,3,1,6,3,2,1.42857142857143,-5.03584477471737
"NZ",4,5,4,4,3,6,5,4,3,3,3,3,4.42857142857143,-1.54736208889159
"NZ",5,5,6,4,5,4,4,6,6,6,6,6,4.71428571428571,-1.21538213008099
"NZ",2,3,5,5,4,3,4,5,4,6,4,5,3.71428571428571,-2.35569066430744
"NZ",3,2,6,6,5,4,4,5,5,3,3,4,4.28571428571429,-1.67229706349235
"NZ",4,6,6,6,6,6,5,5,3,3,3,3,5.57142857142857,-0.171366810170742
"NZ",4,4,3,4,3,3,5,5,4,5,5,4,3.71428571428571,-2.37932360868164
"NZ",5,5,6,6,6,6,5,5,5,6,6,5,5.57142857142857,-0.178261139992688
"NZ",4,5,4,4,5,5,3,5,5,4,3,2,4.28571428571429,-1.68793599806241
"NZ",3,2,2,6,4,4,4,3,3,4,3,3,3.57142857142857,-2.51004495682765
"NZ",6,6,4,6,6,6,7,6,7,6,6,6,5.85714285714286,0.131573092418324
"NZ",7,7,7,7,7,7,7,7,7,7,7,7,7,1.47081807809425
"NZ",6,6,4,6,6,6,6,6,6,6,6,6,5.71428571428571,-0.0202298831225967
"NZ",5,7,4,7,6,5,6,4,6,6,4,6,5.71428571428571,-0.0105771746762322
"NZ",5,5,3,7,7,7,7,4,5,6,5,6,5.85714285714286,0.174088480099919
"NZ",4,6,6,6,6,6,6,6,5,6,5,6,5.71428571428571,-0.0170638480168125
"NZ",6,6,6,6,6,5,5,5,5,6,6,5,5.71428571428571,-0.0364096798415963
"NZ",5,6,4,5,5,6,5,7,6,7,7,7,5.14285714285714,-0.700242794891548
"NZ",3,3,3,2,2,3,3,2,2,3,3,3,2.71428571428571,-3.55657162752796
"NZ",3,4,4,6,6,4,6,5,3,4,4,4,4.71428571428571,-1.16650714763835
"NZ",2,5,6,6,6,6,6,7,6,6,6,6,5.28571428571429,-0.489686967625362
"NZ",5,5,5,5,4,4,4,5,6,6,5,7,4.57142857142857,-1.37239043855435
"NZ",6,6,6,6,6,6,6,6,6,6,6,6,6,0.300442036051066
"NZ",5,6,6,6,6,6,6,6,6,6,6,6,5.85714285714286,0.137247225821083
"NZ",6,6,6,7,6,7,6,7,7,7,7,7,6.28571428571429,0.642499240857231
"NZ",6,5,6,7,6,7,6,6,6,6,6,6,6.14285714285714,0.482052365506302
"NZ",4,5,5,6,6,6,6,6,6,6,6,6,5.42857142857143,-0.337864607661026
"NZ",5,4,6,6,5,5,6,4,6,6,5,5,5.28571428571429,-0.525069277463477
"NZ",3,3,3,6,4,5,3,5,3,6,5,6,3.85714285714286,-2.16261841100403
"NZ",6,4,6,6,6,6,6,4,6,4,6,4,5.71428571428571,-0.0276124968499055
"NZ",5,5,6,5,4,6,6,6,5,6,4,5,5.28571428571429,-0.553619112758027
"NZ",6,7,6,6,6,7,6,6,6,6,6,7,6.28571428571429,0.632951268645025
"NZ",6,6,5,6,6,6,6,5,7,7,6,7,5.85714285714286,0.137624014557679
"NZ",6,4,5,6,6,5,5,4,4,5,4,4,5.28571428571429,-0.516795837740251
"NZ",5,3,5,6,5,4,4,5,6,6,6,6,4.57142857142857,-1.34683271253065
"NZ",4,3,3,3,3,3,3,3,3,3,4,3,3.14285714285714,-3.0431870072041
"NZ",6,7,6,7,6,7,6,6,6,6,6,7,6.42857142857143,0.809026493920725
"NZ",6,6,5,5,5,5,5,6,7,6,5,6,5.28571428571429,-0.55051526121719
"NZ",6,6,5,5,6,5,4,5,6,6,6,6,5.28571428571429,-0.533369357841325
"NZ",1,5,3,6,4,4,4,6,5,7,5,7,3.85714285714286,-2.16604834288154
"NZ",6,6,5,5,4,5,5,6,6,6,6,5,5.14285714285714,-0.715580376967903
"NZ",3,3,3,3,3,3,3,3,3,3,3,3,3,-3.19853484570903
"NZ",7,7,7,7,7,7,7,7,7,7,7,7,7,1.47524260098851
"NZ",6,3,2,4,4,6,3,6,6,6,4,6,4,-2.03193146283186
"NZ",6,6,4,6,6,6,5,6,6,3,5,5,5.57142857142857,-0.193224579044987
"NZ",6,5,6,7,7,7,7,7,7,6,6,7,6.42857142857143,0.816531786079848
"NZ",2,3,4,4,4,4,3,4,4,3,4,4,3.42857142857143,-2.68002988003416
"NZ",5,6,6,6,6,6,6,6,6,6,5,6,5.85714285714286,0.148814026803335
"NZ",6,7,6,7,6,7,6,7,6,7,5,7,6.42857142857143,0.817936524830541
"NZ",5,6,6,6,6,6,6,6,6,6,6,6,5.85714285714286,0.147194021397936
"NZ",5,5,5,6,7,6,6,7,7,7,7,6,5.71428571428571,-0.00960468168032886
"NZ",5,6,6,5,5,5,5,6,7,7,7,6,5.28571428571429,-0.545369777271194
"NZ",7,6,7,7,7,7,6,7,7,6,6,7,6.71428571428571,1.14178252560407
"NZ",7,7,7,7,7,7,7,7,7,7,7,7,7,1.47081807809425
"NZ",6,5,5,6,6,5,5,5,6,7,6,6,5.42857142857143,-0.352768571289765
"NZ",7,5,5,7,7,7,6,5,7,7,7,6,6.28571428571429,0.661368424716538
"NZ",5,6,5,5,6,7,6,6,7,5,6,5,5.71428571428571,-0.0192976904882108
"NZ",5,5,6,6,6,5,6,7,6,5,6,5,5.57142857142857,-0.19332012518984
"NZ",6,7,6,6,7,6,7,4,6,6,6,7,6.42857142857143,0.798087245978611
"NZ",6,6,6,6,6,6,6,4,6,6,6,6,6,0.297942049438058
"NZ",7,2,7,7,7,6,7,5,6,6,6,3,6.14285714285714,0.479699793085341
"NZ",7,3,7,7,7,7,7,5,6,5,6,6,6.42857142857143,0.820753540591968
"NZ",5,5,5,6,6,5,6,6,4,5,6,6,5.42857142857143,-0.34830852025996
"NZ",7,6,4,5,5,6,6,5,4,4,5,6,5.57142857142857,-0.213304101889714
"NZ",7,6,6,6,6,6,6,6,6,6,5,5,6.14285714285714,0.459194978085006
"NZ",6,6,7,6,7,7,7,7,7,6,7,6,6.57142857142857,0.968940358264542
"NZ",7,5,7,7,7,6,6,5,6,5,5,7,6.42857142857143,0.806773306397105
"NZ",6,5,6,7,7,7,7,6,6,6,5,7,6.42857142857143,0.820112177179405
"NZ",6,4,4,5,6,6,6,6,6,6,6,6,5.28571428571429,-0.521859654686261
"NZ",6,4,4,4,6,5,6,5,6,5,5,5,5,-0.864631747981826
"NZ",6,3,3,5,7,7,6,4,4,4,4,2,5.28571428571429,-0.503791483032635
"NZ",6,2,4,7,7,4,7,4,4,5,4,2,5.28571428571429,-0.513792736887916
"NZ",6,5,5,6,5,6,6,5,5,5,5,6,5.57142857142857,-0.208557441308366
"NZ",3,4,5,4,4,4,4,5,3,4,5,3,4,-2.03550374172922
"NZ",5,6,6,6,7,7,7,6,6,6,6,7,6.28571428571429,0.65181126293326
"NZ",5,6,7,6,6,6,4,6,6,6,7,7,5.71428571428571,-0.0101433370970039
"NZ",4,5,6,7,7,7,6,7,6,7,7,6,6,0.349008024594656
"NZ",3,4,5,3,4,5,4,3,2,4,5,4,4,-2.03009211364161
"NZ",6,6,6,6,6,6,6,6,5,6,7,6,6,0.300442036051066
"NZ",5,3,5,5,6,6,6,6,7,5,4,4,5.14285714285714,-0.692308238173003
"NZ",5,5,2,2,3,2,2,5,2,2,5,5,3,-3.23426795860225
"NZ",4,4,5,4,4,5,4,5,3,5,4,5,4.28571428571429,-1.70218845583924
"NZ",3,6,4,6,6,6,6,6,6,6,5,6,5.28571428571429,-0.496488709224415
"NZ",5,7,7,7,7,7,5,5,7,7,7,7,6.42857142857143,0.838286030569365
"NZ",4,5,6,4,5,6,3,6,3,4,4,5,4.71428571428571,-1.18365226596525
"NZ",6,4,4,5,5,5,5,4,3,5,4,4,4.85714285714286,-1.03802635190205
"NZ",7,7,7,7,7,7,7,7,7,7,7,7,7,1.46529580541166
"NZ",4,4,4,6,6,6,6,4,4,4,4,4,5.14285714285714,-0.675415219490664
"NZ",4,6,6,6,6,6,6,4,5,5,4,4,5.71428571428571,-0.0159834435302641
"NZ",5,6,4,7,6,7,7,6,7,7,7,7,6,0.327002261202774
"NZ",4,4,5,4,4,4,4,4,5,5,4,4,4.14285714285714,-1.86534078217246
"NZ",6,6,6,6,6,5,3,4,4,6,5,5,5.42857142857143,-0.349318674145018
"NZ",7,7,7,7,7,6,6,7,6,7,6,7,6.71428571428571,1.13732782591109
"NZ",4,5,4,3,4,5,3,2,6,5,5,6,4,-2.04258502165412
"NZ",5,4,6,6,6,5,4,4,4,4,4,4,5.14285714285714,-0.682703168133609
"NZ",7,7,7,7,7,7,6,4,7,7,6,6,6.85714285714286,1.30939018315411
"NZ",4,3,4,3,5,4,4,3,3,6,4,3,3.85714285714286,-2.19199489465621
"NZ",6,4,7,6,6,6,3,5,6,6,6,6,5.42857142857143,-0.339087724780567
"NZ",7,5,7,6,5,6,7,3,7,6,7,7,6.14285714285714,0.449367043202436
"NZ",4,3,3,3,5,4,5,7,6,6,7,6,3.85714285714286,-2.20159035848222
"NZ",4,5,2,6,6,6,3,5,5,5,6,6,4.57142857142857,-1.3254103714035
"NZ",3,2,2,4,3,5,2,5,5,5,6,4,3,-3.18375930642676
"NZ",6,6,2,7,7,7,7,6,5,6,6,5,6,0.328545739710148
"NZ",5,5,5,5,5,5,5,6,5,5,5,6,5,-0.861728668719363
"NZ",4,6,6,6,6,6,6,5,5,5,6,5,5.71428571428571,-0.00815381710699711
"NZ",6,7,5,7,6,7,7,5,7,7,7,5,6.42857142857143,0.812060890261736
"NZ",6,4,6,6,5,4,4,5,4,6,4,4,5,-0.869064108976108
"NZ",5,7,6,6,6,6,5,5,6,6,5,5,5.85714285714286,0.139846597331431
"NZ",6,3,5,6,5,6,4,3,5,6,6,6,5,-0.857525882506576
"NZ",4,4,5,4,4,5,4,4,4,5,4,5,4.28571428571429,-1.70218845583924
"NZ",4,3,6,6,6,6,6,5,5,7,5,5,5.28571428571429,-0.502020714582062
"NZ",5,4,5,5,5,4,4,3,4,5,5,3,4.57142857142857,-1.35638068474286
"NZ",5,5,6,6,5,6,6,5,6,7,5,6,5.57142857142857,-0.193465161785516
"NZ",4,4,4,4,4,5,5,4,4,4,4,4,4.28571428571429,-1.70573939136559
"NZ",3,4,4,5,5,5,4,4,4,4,4,4,4.28571428571429,-1.68015494114005
"NZ",4,5,5,6,5,6,6,7,6,7,7,7,5.28571428571429,-0.524121443793209
"NZ",5,6,5,5,6,6,5,5,6,6,5,4,5.42857142857143,-0.35613206107909
"NZ",6,5,5,5,6,4,4,3,4,4,5,6,5,-0.858753657649076
"NZ",5,5,4,4,3,6,5,6,5,5,3,4,4.57142857142857,-1.37969911594783
"NZ",2,3,3,2,4,6,5,7,6,3,5,5,3.57142857142857,-2.52183456505198
"NZ",2,2,4,3,7,7,6,6,7,5,5,4,4.42857142857143,-1.49158749634514
"NZ",4,5,5,5,5,2,2,4,3,2,2,2,4,-2.02927795482541
"NZ",4,4,4,4,4,4,4,4,5,4,3,5,4,-2.04064922567522
"NZ",7,7,7,7,7,7,7,7,7,7,7,7,7,1.47081807809425
"NZ",1,1,1,1,2,3,5,4,6,4,7,6,2,-4.37460381693943
"NZ",7,7,7,7,7,7,7,7,7,7,7,7,7,1.47864770451752
"NZ",6,5,6,6,5,7,7,5,6,6,6,6,6,0.297697627945042
"NZ",5,2,2,3,4,7,5,4,4,5,4,4,4,-2.03444916734222
"NZ",4,4,5,4,5,6,5,5,4,6,5,4,4.71428571428571,-1.19866896409225
"NZ",6,5,6,5,5,6,6,5,7,6,6,5,5.57142857142857,-0.216292372408086
"NZ",3,4,4,5,5,5,5,5,4,5,4,4,4.42857142857143,-1.51320477351732
"NZ",5,4,5,6,5,5,4,7,6,6,5,6,4.85714285714286,-1.01360859144729
"NZ",4,5,4,5,5,6,5,4,5,4,4,5,4.85714285714286,-1.01161298585315
"NZ",6,5,4,5,4,5,4,5,4,5,6,5,4.71428571428571,-1.20655396974386
"NZ",6,5,6,6,5,7,7,6,6,4,4,4,6,0.292192700564233
"NZ",7,7,6,6,6,6,5,5,6,6,6,5,6.14285714285714,0.45735248139931
"NZ",6,6,6,6,6,6,6,6,5,5,5,5,6,0.297942049438058
"NZ",6,6,7,7,7,6,6,6,7,7,7,6,6.42857142857143,0.815628021913208
"NZ",5,6,5,5,7,6,6,6,7,6,6,6,5.71428571428571,-0.0120277211063265
"NZ",7,7,7,5,6,7,6,6,7,7,6,7,6.42857142857143,0.793437415519032
"NZ",6,6,6,7,6,7,7,7,6,6,5,6,6.42857142857143,0.811932049791186
"NZ",6,6,7,7,7,6,6,7,7,7,6,6,6.42857142857143,0.81454761742666
"NZ",5,5,4,5,6,5,6,5,4,4,5,4,5.14285714285714,-0.699134084008448
"NZ",5,4,5,6,5,5,6,7,7,6,6,7,5.14285714285714,-0.700377720966236
"NZ",1,6,2,2,1,4,3,1,4,6,6,2,2.71428571428571,-3.5515441022008
"NZ",5,5,4,5,5,4,5,3,3,3,3,3,4.71428571428571,-1.19660904745578
"NZ",3,2,1,5,5,6,6,2,5,5,3,3,4,-1.99271511023822
"NZ",2,1,1,1,1,1,1,1,1,2,1,1,1.14285714285714,-5.38177828231737
"NZ",7,7,7,7,6,6,7,7,6,7,7,6,6.71428571428571,1.12212380411826
"NZ",3,4,3,4,4,5,5,3,2,2,2,1,4,-2.03283262757551
"NZ",5,6,7,7,7,7,7,6,7,7,7,7,6.57142857142857,0.985704536476331
"NZ",5,5,5,5,5,5,3,3,4,5,5,5,4.71428571428571,-1.1906289868993
"NZ",1,7,3,7,6,7,7,2,1,2,2,1,5.42857142857143,-0.307880666462434
"NZ",5,7,7,7,7,7,7,7,6,2,6,7,6.71428571428571,1.16114182044964
"NZ",6,3,6,6,6,6,6,5,5,6,6,5,5.57142857142857,-0.186134835919583
"NZ",6,6,5,6,6,6,5,4,4,6,4,4,5.71428571428571,-0.0248842848690067
"NZ",5,7,6,7,7,7,7,7,7,7,7,7,6.57142857142857,0.983891495363845
"NZ",7,7,7,7,7,7,7,5,6,6,6,6,7,1.4672376869947
"NZ",7,7,5,7,7,7,7,7,6,7,7,7,6.71428571428571,1.14302122613438
"NZ",7,7,7,6,6,5,5,7,7,6,7,7,6.14285714285714,0.461835755605018
"NZ",3,2,2,4,5,6,5,3,5,4,3,4,3.85714285714286,-2.16381981786111
"NZ",4,4,4,4,4,4,4,4,4,4,4,4,4,-2.0326443116814
"NZ",6,6,5,6,6,6,5,5,5,6,5,5,5.71428571428571,-0.0248842848690067
"NZ",6,6,5,6,5,5,6,5,6,5,5,6,5.57142857142857,-0.21551212761436
"NZ",6,7,5,7,7,6,7,7,7,7,7,7,6.42857142857143,0.809705940244404
"NZ",6,7,6,6,7,7,7,6,7,7,6,7,6.57142857142857,0.974591471417685
"NZ",6,4,5,5,5,6,5,5,6,7,5,6,5.14285714285714,-0.696021040379428
"NZ",5,6,6,6,6,5,5,5,6,6,5,4,5.57142857142857,-0.181810722769676
"NZ",6,6,5,6,6,6,5,4,4,3,4,3,5.71428571428571,-0.0193793574881978
"NZ",4,4,3,4,4,3,4,5,4,5,4,3,3.71428571428571,-2.37302961779862
"NZ",7,7,7,7,7,7,7,7,7,7,7,7,7,1.46529580541166
"NZ",5,5,4,5,5,5,5,5,4,5,5,5,4.85714285714286,-1.03525201409852
"NZ",2,3,2,4,6,5,4,3,2,3,5,3,3.71428571428571,-2.32215305083148
"NZ",5,5,5,5,6,6,5,6,6,5,5,6,5.28571428571429,-0.514114799229916
"NZ",2,2,4,2,2,2,2,2,2,2,2,2,2.28571428571429,-4.0400336313058
"NZ",6,2,6,5,6,3,5,4,5,6,4,5,4.71428571428571,-1.19811109424234
"NZ",6,6,6,6,6,6,5,6,5,5,5,6,5.85714285714286,0.139014141110929
"NZ",3,3,6,4,5,3,4,4,2,2,5,4,4,-2.03192449980632
"NZ",6,7,6,7,6,7,7,6,6,6,7,7,6.57142857142857,0.967954402247854
"NZ",6,6,6,5,6,6,5,5,6,6,5,5,5.71428571428571,-0.0334806930652144
"NZ",2,3,3,5,4,5,4,5,4,3,4,5,3.71428571428571,-2.33189869135513
"NZ",6,5,5,6,6,6,5,5,5,4,4,3,5.57142857142857,-0.180001520409677
"NZ",3,4,4,4,5,6,5,6,5,6,5,6,4.42857142857143,-1.51137353652927
"NZ",6,6,6,6,6,6,6,6,7,6,5,6,6,0.300442036051066
"NZ",3,3,4,4,4,4,5,4,3,3,3,4,3.85714285714286,-2.20394342080254
"NZ",5,5,6,4,4,4,5,6,5,5,5,6,4.71428571428571,-1.22864427029078
"NZ",5,5,6,6,5,5,5,4,3,4,4,3,5.28571428571429,-0.530299532376395
"NZ",6,7,5,6,6,6,5,4,5,4,4,4,5.85714285714286,0.146267914367688
"NZ",2,3,5,3,5,3,4,4,3,5,4,4,3.57142857142857,-2.51479920737703
"NZ",7,6,4,7,7,6,6,5,6,6,6,6,6.14285714285714,0.487110208901601
"NZ",5,6,6,7,6,5,6,6,5,6,5,6,5.85714285714286,0.144282379923338
"NZ",5,6,6,6,6,6,6,6,6,6,6,5,5.85714285714286,0.137247225821083
"NZ",5,6,3,4,4,6,6,6,7,6,4,6,4.85714285714286,-1.052920481327
"NZ",7,7,5,6,6,6,5,5,5,4,4,5,6,0.298976328101967
"NZ",5,6,6,7,7,6,7,6,6,7,7,7,6.28571428571429,0.660449077139131
"NZ",5,5,4,6,5,6,6,5,4,6,5,4,5.28571428571429,-0.517856910216381
"NZ",6,7,7,7,7,7,6,6,6,7,6,7,6.71428571428571,1.15506176401444
"NZ",2,5,2,2,2,2,3,2,6,6,4,6,2.57142857142857,-3.72323081988389
"NZ",4,6,4,6,6,3,4,6,5,5,4,5,4.71428571428571,-1.18510421632245
"NZ",5,2,6,7,6,7,1,6,3,4,6,2,4.85714285714286,-0.97950224167934
"NZ",5,2,6,5,6,6,4,5,5,6,5,6,4.85714285714286,-1.00977059584124
"NZ",6,5,6,6,5,4,6,6,6,5,6,5,5.42857142857143,-0.375056119859139
"NZ",6,5,6,5,6,6,7,6,6,7,5,6,5.85714285714286,0.133177456787841
"NZ",5,5,5,5,5,5,5,5,5,5,5,5,5,-0.863348674124762
"NZ",6,4,6,4,4,6,5,6,4,4,4,5,5,-0.889454702581359
"NZ",7,7,7,7,7,7,7,7,7,7,7,7,7,1.46529580541166
"NZ",6,6,7,7,6,6,6,3,4,7,4,6,6.28571428571429,0.635415714080686
"NZ",6,6,6,6,6,6,6,6,6,6,6,7,6,0.301522440537615
"NZ",5,3,5,6,6,4,2,5,5,7,7,7,4.42857142857143,-1.49484168380157
"NZ",4,6,5,5,5,5,6,3,5,5,3,5,5.14285714285714,-0.693241351239072
"NZ",6,4,6,6,6,6,6,6,5,6,6,6,5.71428571428571,-0.0221075694690967
"NZ",6,6,7,5,5,6,6,5,5,5,6,6,5.85714285714286,0.114133306635344
"NZ",5,5,6,7,7,5,6,5,6,6,6,6,5.85714285714286,0.152445162009774
"NZ",2,2,2,2,2,2,2,2,2,3,3,2,2,-4.37924050078849
"NZ",6,3,3,5,4,4,3,2,2,3,3,2,4,-2.03534129921565
"NZ",6,6,4,6,6,6,6,6,5,5,6,6,5.71428571428571,-0.0202298831225967
"NZ",7,6,7,7,7,7,6,5,5,6,5,5,6.71428571428571,1.1531925431269
"NZ",6,5,4,4,3,4,4,5,4,6,3,5,4.28571428571429,-1.727743077896
"NZ",6,6,5,6,7,6,6,7,5,5,7,7,6,0.313175526804097
"NZ",6,3,5,5,6,6,4,5,6,6,5,6,5,-0.856411086019338
"NZ",5,5,6,5,5,7,5,6,4,4,5,5,5.42857142857143,-0.365491256625682
"NZ",6,5,5,6,6,6,5,6,5,6,6,5,5.57142857142857,-0.187831146832944
"NZ",7,7,7,7,7,7,7,7,7,7,7,7,7,1.47686260639391
"NZ",7,7,6,7,6,6,6,7,7,6,7,6,6.42857142857143,0.805707514107999
"NZ",6,7,5,6,6,5,5,6,6,4,3,6,5.71428571428571,-0.0263340437941928
"NZ",6,7,6,6,6,5,5,6,4,5,6,6,5.85714285714286,0.132059454804934
"NZ",6,5,5,5,7,7,7,7,7,7,7,7,6,0.303541001191493
"NZ",7,2,3,7,4,3,4,3,2,3,2,3,4.28571428571429,-1.70659959522271
"NZ",7,7,7,7,7,7,5,3,3,4,4,6,6.71428571428571,1.14796228821398
"NZ",5,6,6,6,6,6,6,6,6,6,6,6,5.85714285714286,0.148814026803335
"NZ",7,7,7,7,7,7,7,4,3,5,3,5,7,1.47864770451752
"NZ",5,6,6,6,7,6,5,6,5,6,7,7,5.85714285714286,0.162398043190764
"NZ",4,4,4,3,4,4,4,1,3,3,3,4,3.85714285714286,-2.2117244777249
"NZ",6,6,6,6,7,7,6,6,6,6,7,6,6.28571428571429,0.643614037344469
"NZ",5,6,6,6,6,6,6,5,6,6,5,6,5.85714285714286,0.139189107404119
"NZ",6,6,5,6,6,6,6,6,6,6,6,6,5.85714285714286,0.137624014557679
"NZ",6,7,5,6,6,6,5,6,4,4,5,5,5.85714285714286,0.146267914367688
"NZ",6,6,6,6,6,6,6,6,6,4,6,6,6,0.309352066960882
"NZ",6,6,6,6,5,6,6,5,5,3,6,6,5.85714285714286,0.129315046698909
"NZ",1,1,1,3,3,2,3,1,2,4,7,3,2,-4.35178409830405
"NZ",7,7,7,7,7,7,6,3,3,4,4,7,6.85714285714286,1.30386791047152
"NZ",5,6,4,6,6,6,5,5,5,5,5,5,5.42857142857143,-0.35003563949589
"NZ",5,6,5,6,6,6,5,5,5,6,5,5,5.57142857142857,-0.182556822416398
"NZ",3,4,2,2,6,6,6,5,1,1,3,1,4.14285714285714,-1.84664104873603
"NZ",4,5,3,2,6,6,5,4,1,1,3,1,4.42857142857143,-1.5196052110882
"NZ",6,6,6,6,5,6,5,6,6,6,6,6,5.71428571428571,-0.032112848241228
"NZ",7,5,6,5,5,5,6,3,4,4,6,4,5.57142857142857,-0.226021396517619
"NZ",6,6,7,7,7,6,6,5,5,6,4,4,6.42857142857143,0.810105749230616
"NZ",6,6,6,6,6,6,6,6,6,6,6,6,6,0.297942049438058
"NZ",6,4,5,3,4,4,4,5,2,4,4,4,4.28571428571429,-1.72923976319054
"NZ",7,2,3,7,4,2,2,2,2,4,4,4,3.85714285714286,-2.19081241846025
"NZ",4,5,5,5,4,5,5,5,5,4,5,5,4.71428571428571,-1.19532842936266
"NZ",7,7,7,7,6,6,7,7,7,7,7,7,6.71428571428571,1.12762873149907
"NZ",4,5,3,5,5,5,6,3,3,4,5,5,4.71428571428571,-1.19397550055924
"NZ",7,7,7,7,7,6,6,7,7,6,7,7,6.71428571428571,1.13288595771504
"NZ",7,5,6,6,6,5,6,6,6,5,6,6,5.85714285714286,0.121685772265031
"NZ",7,6,7,6,7,7,6,7,7,7,7,6,6.57142857142857,0.971787678040937
"NZ",7,7,7,6,6,7,5,3,3,1,3,2,6.42857142857143,0.80379966111798
"NZ",6,5,6,7,6,5,6,6,5,6,6,6,5.85714285714286,0.147918086416607
"NZ",3,5,5,4,5,3,6,4,2,3,5,2,4.42857142857143,-1.53496580742816
"NZ",5,4,5,6,5,4,3,6,5,5,6,6,4.57142857142857,-1.35314337193012
"NZ",5,6,6,6,5,5,5,6,4,5,5,6,5.42857142857143,-0.371794538608502
"NZ",5,4,5,4,5,4,4,4,4,4,5,5,4.42857142857143,-1.54136594092838
"NZ",5,5,6,6,5,5,6,6,6,5,6,5,5.42857142857143,-0.368871637436258
"NZ",7,5,6,6,7,6,6,5,6,6,6,6,6.14285714285714,0.478924561153694
"NZ",7,6,6,6,7,6,5,6,7,6,4,5,6.14285714285714,0.48330903078765
"NZ",5,5,4,4,4,5,4,4,4,5,5,5,4.42857142857143,-1.53888215044049
"NZ",4,4,4,5,4,4,4,3,3,3,3,3,4.14285714285714,-1.86457400039952
"NZ",5,5,5,5,5,5,4,4,4,4,3,3,4.85714285714286,-1.03472336464175
"NZ",4,5,6,5,5,4,6,5,4,6,4,4,5,-0.875762161988927
"NZ",3,4,4,4,3,4,4,5,4,5,5,4,3.71428571428571,-2.37245369334257
"NZ",4,5,4,5,4,5,4,5,5,4,5,4,4.42857142857143,-1.52243984840634
"NZ",6,7,4,5,5,6,6,5,6,6,6,6,5.57142857142857,-0.204624673944161
"NZ",7,7,7,7,7,7,7,7,7,7,7,7,7,1.47524260098851
"NZ",1,3,1,2,2,4,3,2,3,2,1,1,2.28571428571429,-4.03197281528577
"NZ",4,4,4,4,3,3,3,4,4,3,4,4,3.57142857142857,-2.55163287168784
"NZ",4,4,4,4,5,5,5,5,4,5,5,5,4.42857142857143,-1.53160746124563
"NZ",6,6,7,7,7,6,7,7,6,5,6,6,6.57142857142857,0.977055916853346
"NZ",6,6,5,6,6,6,5,6,7,6,7,6,5.71428571428571,-0.0177593520827984
"NZ",6,6,6,6,6,7,7,5,6,6,5,6,6.28571428571429,0.6417619146575
"NZ",3,4,3,5,3,5,5,4,3,4,3,2,4,-2.02594251006893
"NZ",7,6,7,6,7,7,7,6,7,7,6,6,6.71428571428571,1.13213516849453
"NZ",6,6,5,5,5,6,6,4,2,2,4,3,5.57142857142857,-0.218105413520571
"NZ",1,7,7,7,7,7,7,7,7,7,7,7,6.14285714285714,0.514720034791059
"NZ",6,7,5,6,6,7,7,3,4,6,5,6,6.28571428571429,0.634061128704784
"NZ",6,6,4,5,6,6,6,6,6,6,6,5,5.57142857142857,-0.193805121785289
"NZ",4,6,5,6,4,6,6,5,4,4,4,5,5.28571428571429,-0.525316076552865
"NZ",5,5,6,6,6,6,6,6,6,6,6,6,5.71428571428571,-0.0168332450525502
"NZ",6,6,6,6,6,6,6,6,6,6,6,6,6,0.300442036051066
"NZ",6,3,6,4,6,6,6,6,6,6,6,6,5.28571428571429,-0.54323210882182
"NZ",6,4,3,7,6,6,7,3,4,3,3,3,5.57142857142857,-0.186804627799892
"NZ",6,7,4,7,6,7,7,7,7,7,6,7,6.28571428571429,0.64373794138754
